DateTime,lp_value,validation_status,dayType,season
2021-01-10 01:00:00,0.287,VAL,Weekend,Winter
2021-01-08 21:00:00,0.314,VAL,Weekday,Winter
2021-03-18 14:00:00,0.344,VAL,Weekday,Winter
2021-01-08 07:00:00,0.241,VAL,Weekday,Winter
2021-01-07 03:00:00,0.105,VAL,Weekday,Winter
2021-01-08 01:00:00,0.093,VAL,Weekday,Winter
2021-01-10 07:00:00,2.368,VAL,Weekend,Winter
2021-01-07 00:00:00,0.102,VAL,Weekday,Winter
2021-01-07 10:00:00,1.226,VAL,Weekday,Winter
2021-01-09 11:00:00,0.94,VAL,Weekend,Winter
2021-01-10 00:00:00,0.113,VAL,Weekend,Winter
2021-03-18 11:00:00,0.776,VAL,Weekday,Winter
2021-01-08 09:00:00,0.361,VAL,Weekday,Winter
2021-01-08 19:00:00,2.291,VAL,Weekday,Winter
2021-01-09 18:00:00,1.425,VAL,Weekend,Winter
2021-01-10 10:00:00,2.365,VAL,Weekend,Winter
2021-01-07 17:00:00,0.775,VAL,Weekday,Winter
2021-01-08 02:00:00,0.134,VAL,Weekday,Winter
2021-01-09 01:00:00,0.168,VAL,Weekend,Winter
2021-01-07 23:00:00,0.259,VAL,Weekday,Winter
2021-01-09 05:00:00,0.267,VAL,Weekend,Winter
2021-03-18 05:00:00,0.019,VAL,Weekday,Winter
2021-01-07 04:00:00,0.415,VAL,Weekday,Winter
2021-03-17 23:00:00,0.377,VAL,Weekday,Winter
2021-01-09 12:00:00,0.548,VAL,Weekend,Winter
2021-01-08 03:00:00,0.273,VAL,Weekday,Winter
2021-01-07 16:00:00,0.476,VAL,Weekday,Winter
2021-03-18 04:00:00,0.261,VAL,Weekday,Winter
2021-01-09 00:00:00,0.127,VAL,Weekend,Winter
2021-03-18 10:00:00,0.356,VAL,Weekday,Winter
2021-01-10 06:00:00,1.091,VAL,Weekend,Winter
2021-01-10 11:00:00,2.188,VAL,Weekend,null
2021-01-07 22:00:00,1.1,VAL,Weekday,Winter
2021-01-09 06:00:00,0.244,VAL,Weekend,Winter
2021-01-09 23:00:00,0.147,VAL,Weekend,Winter
2021-01-08 14:00:00,2.062,VAL,Weekday,Winter
2021-01-07 05:00:00,0.168,VAL,Weekday,Winter
2021-01-12 03:00:00,0.041,VAL,Weekday,Winter
2021-01-12 13:00:00,2.962,VAL,Weekday,Winter
2021-01-14 14:00:00,0.561,VAL,Weekday,null
2021-01-10 12:00:00,0.813,VAL,Weekend,Winter
2021-01-10 15:00:00,1.659,VAL,Weekend,Winter
2021-01-10 22:00:00,0.32,VAL,Weekend,Winter
2021-01-12 23:00:00,0.267,VAL,Weekday,Winter
2021-01-14 01:00:00,0.018,VAL,Weekday,Winter
2021-01-14 11:00:00,1.275,VAL,Weekday,Winter
2021-01-11 08:00:00,0.11,VAL,Weekday,Winter
2021-01-12 00:00:00,0.24,VAL,Weekday,Winter
2021-01-11 18:00:00,0.499,VAL,Weekday,Winter
2021-01-12 10:00:00,0.875,VAL,Weekday,Winter
2021-01-12 20:00:00,0.531,VAL,Weekday,Winter
2021-01-13 19:00:00,1.341,VAL,Weekday,Winter
2021-01-13 09:00:00,0.275,VAL,Weekday,Winter
2021-01-11 05:00:00,0.494,VAL,Weekday,Winter
2021-01-12 09:00:00,0.598,VAL,Weekday,Winter
2021-01-13 11:00:00,0.269,VAL,Weekday,Winter
2021-01-11 10:00:00,2.051,VAL,Weekday,Winter
2021-01-13 06:00:00,0.283,VAL,Weekday,Winter
2021-01-12 06:00:00,0.334,VAL,Weekday,Winter
2021-01-11 02:00:00,0.094,VAL,Weekday,Winter
2021-01-13 23:00:00,0.351,VAL,Weekday,Winter
2021-01-13 03:00:00,0.231,VAL,Weekday,Winter
2021-01-14 04:00:00,0.065,VAL,Weekday,Winter
2021-01-14 07:00:00,0.602,VAL,Weekday,Winter
2021-01-11 22:00:00,0.1,VAL,Weekday,Winter
2021-01-13 00:00:00,0.104,VAL,Weekday,Winter
2021-01-13 20:00:00,1.978,VAL,Weekday,Winter
2021-01-10 20:00:00,0.307,VAL,Weekend,Winter
2021-01-13 07:00:00,1.422,VAL,Weekday,Winter
2021-01-11 06:00:00,0.861,VAL,Weekday,Winter
2021-01-14 06:00:00,0.442,VAL,Weekday,Winter
2021-01-11 19:00:00,0.877,VAL,Weekday,Winter
2021-01-13 14:00:00,3.048,VAL,Weekday,Winter
2021-01-10 14:00:00,2.189,VAL,Weekend,Winter
2021-01-12 15:00:00,0.788,VAL,Weekday,Winter
2021-01-11 13:00:00,1.38,VAL,Weekday,Winter
2021-01-11 23:00:00,0.156,VAL,Weekday,Winter
2021-01-12 05:00:00,0.27,VAL,Weekday,Winter
2021-01-13 01:00:00,0.073,VAL,Weekday,Winter
2021-01-14 05:00:00,0.189,VAL,Weekday,Winter
2021-01-13 08:00:00,0.435,VAL,Weekday,Winter
2021-01-14 10:00:00,0.248,VAL,Weekday,Winter
2021-01-12 04:00:00,0.231,VAL,Weekday,Winter
2021-01-11 00:00:00,0.293,VAL,Weekday,Winter
2021-01-12 16:00:00,0.522,VAL,Weekday,Winter
2021-01-13 13:00:00,1.738,VAL,Weekday,Winter
2021-01-11 07:00:00,0.267,VAL,Weekday,Winter
2021-01-11 12:00:00,1.899,VAL,Weekday,Winter
2021-01-12 21:00:00,0.132,VAL,Weekday,Winter
2021-01-11 14:00:00,1.378,VAL,Weekday,Winter
2021-01-13 12:00:00,0.413,VAL,Weekday,Winter
2021-01-11 04:00:00,0.023,VAL,Weekday,Winter
2021-01-13 02:00:00,0.037,VAL,Weekday,Winter
2021-01-13 22:00:00,0.569,VAL,Weekday,Winter
2021-01-11 21:00:00,0.182,VAL,Weekday,Winter
2021-01-14 08:00:00,0.193,VAL,Weekday,Winter
2021-01-11 01:00:00,0.094,VAL,Weekday,Winter
2021-01-11 11:00:00,2.428,VAL,Weekday,Winter
2021-01-12 07:00:00,2.972,VAL,Weekday,Winter
2021-01-10 19:00:00,1.022,VAL,Weekend,Winter
2021-01-12 22:00:00,0.11,VAL,Weekday,Winter
2021-01-12 02:00:00,0.139,VAL,Weekday,Winter
2021-01-14 00:00:00,0.06,VAL,Weekday,Winter
2021-01-12 14:00:00,1.116,VAL,Weekday,Winter
2021-01-12 17:00:00,0.691,VAL,Weekday,Winter
2021-01-10 16:00:00,2.245,VAL,Weekend,Winter
2021-01-10 21:00:00,0.181,VAL,Weekend,Winter
2021-01-10 13:00:00,1.693,VAL,Weekend,Winter
2021-01-14 12:00:00,1.947,VAL,Weekday,Winter
2021-01-12 11:00:00,0.896,VAL,Weekday,Winter
2021-01-13 18:00:00,0.591,VAL,Weekday,Winter
2021-01-13 15:00:00,1.629,VAL,Weekday,Winter
2021-01-11 17:00:00,1.736,VAL,Weekday,Winter
2021-01-13 17:00:00,0.968,VAL,Weekday,Winter
2021-01-10 17:00:00,1.798,VAL,Weekend,Winter
2021-01-12 18:00:00,0.611,VAL,Weekday,Winter
2021-01-12 08:00:00,2.524,VAL,Weekday,Winter
2021-01-11 09:00:00,0.168,VAL,Weekday,Winter
2021-01-13 04:00:00,0.043,VAL,Weekday,Winter
2021-01-11 16:00:00,0.456,VAL,Weekday,Winter
2021-01-14 13:00:00,0.888,VAL,Weekday,Winter
2021-01-11 03:00:00,0.235,VAL,Weekday,Winter
2021-01-14 03:00:00,0.017,VAL,Weekday,Winter
2021-01-11 15:00:00,0.651,VAL,Weekday,Winter
2021-01-13 16:00:00,1.497,VAL,Weekday,Winter
2021-01-12 12:00:00,0.202,VAL,Weekday,Winter
2021-01-12 19:00:00,0.557,VAL,Weekday,Winter
2021-01-13 21:00:00,1.601,VAL,Weekday,Winter
2021-01-10 11:00:00,2.188,VAL,null,Winter
2021-01-11 20:00:00,0.378,VAL,Weekday,Winter
2021-01-10 23:00:00,0.2,VAL,Weekend,Winter
2021-01-14 02:00:00,0.251,VAL,Weekday,Winter
2021-01-14 09:00:00,0.429,VAL,Weekday,Winter
2021-01-10 18:00:00,0.797,VAL,Weekend,Winter
2021-01-13 05:00:00,0.414,VAL,Weekday,Winter
2021-01-12 01:00:00,0.104,VAL,Weekday,Winter
2021-01-13 10:00:00,1.032,VAL,Weekday,Winter
2021-01-14 14:00:00,0.561,VAL,null,Winter
2021-01-16 02:00:00,0.058,VAL,Weekend,Winter
2021-01-16 12:00:00,1.08,VAL,Weekend,Winter
2021-01-14 21:00:00,1.907,VAL,Weekday,Winter
2021-01-17 08:00:00,2.953,VAL,Weekend,Winter
2021-01-17 18:00:00,0.685,VAL,Weekend,Winter
2021-01-17 10:00:00,3.324,VAL,Weekend,Winter
2021-01-17 20:00:00,1.994,VAL,Weekend,Winter
2021-01-15 17:00:00,0.492,VAL,Weekday,Winter
2021-01-15 07:00:00,0.062,VAL,Weekday,Winter
2021-01-17 00:00:00,0.247,VAL,Weekend,Winter
2021-01-17 05:00:00,0.234,VAL,Weekend,Winter
2021-01-18 09:00:00,0.557,VAL,Weekday,Winter
2021-01-17 23:00:00,0.182,VAL,Weekend,Winter
2021-01-16 08:00:00,2.417,VAL,Weekend,Winter
2021-01-15 04:00:00,0.525,VAL,Weekday,Winter
2021-01-17 02:00:00,0.257,VAL,Weekend,Winter
2021-01-18 00:00:00,0.285,VAL,Weekday,Winter
2021-01-18 06:00:00,0.441,VAL,Weekday,Winter
2021-01-15 01:00:00,0.073,VAL,Weekday,Winter
2021-01-16 22:00:00,0.302,VAL,Weekend,Winter
2021-01-16 05:00:00,0.161,VAL,Weekend,Winter
2021-01-18 03:00:00,0.086,VAL,Weekday,Winter
2021-01-16 07:00:00,0.515,VAL,Weekend,Winter
2021-01-16 17:00:00,0.299,VAL,Weekend,Winter
2021-01-16 00:00:00,0.24,VAL,Weekend,Winter
2021-01-15 21:00:00,0.129,VAL,Weekday,Winter
2021-01-15 08:00:00,0.201,VAL,Weekday,Winter
2021-01-17 16:00:00,2.57,VAL,Weekend,Winter
2021-01-14 16:00:00,0.516,VAL,Weekday,Winter
2021-01-17 22:00:00,0.386,VAL,Weekend,Winter
2021-01-18 01:00:00,0.096,VAL,Weekday,Winter
2021-01-15 15:00:00,0.675,VAL,Weekday,Winter
2021-01-17 03:00:00,0.062,VAL,Weekend,Winter
2021-01-14 23:00:00,0.115,VAL,Weekday,Winter
2021-01-15 02:00:00,0.039,VAL,Weekday,Winter
2021-01-16 01:00:00,0.047,VAL,Weekend,Winter
2021-01-15 09:00:00,0.023,VAL,Weekday,Winter
2021-01-17 15:00:00,0.265,VAL,Weekend,Winter
2021-01-18 02:00:00,0.233,VAL,Weekday,Winter
2021-01-15 14:00:00,0.656,VAL,Weekday,Winter
2021-01-16 18:00:00,0.622,VAL,Weekend,Winter
2021-01-15 20:00:00,0.382,VAL,Weekday,Winter
2021-01-16 23:00:00,0.437,VAL,Weekend,Winter
2021-01-14 17:00:00,2.012,VAL,Weekday,Winter
2021-01-14 22:00:00,0.824,VAL,Weekday,Winter
2021-01-17 21:00:00,1.018,VAL,Weekend,Winter
2021-01-18 08:00:00,1.121,VAL,Weekday,Winter
2021-01-17 04:00:00,0.092,VAL,Weekend,Winter
2021-01-18 13:00:00,1.538,VAL,Weekday,Winter
2021-01-15 03:00:00,0.21,VAL,Weekday,Winter
2021-01-15 23:00:00,0.145,VAL,Weekday,Winter
2021-01-15 13:00:00,3.301,VAL,Weekday,Winter
2021-01-15 00:00:00,0.265,VAL,Weekday,Winter
2021-01-14 18:00:00,0.616,VAL,Weekday,Winter
2021-01-16 19:00:00,2.384,VAL,Weekend,Winter
2021-01-14 20:00:00,1.835,VAL,Weekday,Winter
2021-01-16 09:00:00,1.487,VAL,Weekend,Winter
2021-01-16 06:00:00,0.279,VAL,Weekend,Winter
2021-01-18 17:00:00,0.842,VAL,Weekday,null
2021-01-16 21:00:00,0.644,VAL,Weekend,Winter
2021-01-18 07:00:00,0.684,VAL,Weekday,Winter
2021-01-16 11:00:00,1.178,VAL,Weekend,Winter
2021-01-15 19:00:00,0.408,VAL,Weekday,Winter
2021-01-14 15:00:00,0.443,VAL,Weekday,Winter
2021-01-16 16:00:00,2.19,VAL,Weekend,Winter
2021-01-18 12:00:00,3.275,VAL,Weekday,Winter
2021-01-18 14:00:00,0.285,VAL,Weekday,Winter
2021-01-16 13:00:00,0.447,VAL,Weekend,Winter
2021-01-15 10:00:00,0.061,VAL,Weekday,Winter
2021-01-15 16:00:00,0.825,VAL,Weekday,Winter
2021-01-17 11:00:00,3.737,VAL,Weekend,Winter
2021-01-17 17:00:00,1.565,VAL,Weekend,Winter
2021-01-17 09:00:00,3.224,VAL,Weekend,Winter
2021-01-17 14:00:00,0.118,VAL,Weekend,Winter
2021-01-16 20:00:00,1.954,VAL,Weekend,Winter
2021-01-15 18:00:00,0.587,VAL,Weekday,Winter
2021-01-16 10:00:00,0.442,VAL,Weekend,Winter
2021-01-14 19:00:00,0.958,VAL,Weekday,Winter
2021-01-18 05:00:00,0.055,VAL,Weekday,Winter
2021-01-18 11:00:00,1.112,VAL,Weekday,Winter
2021-01-15 05:00:00,0.309,VAL,Weekday,Winter
2021-01-17 06:00:00,0.244,VAL,Weekend,Winter
2021-01-18 15:00:00,0.599,VAL,Weekday,Winter
2021-01-17 12:00:00,1.275,VAL,Weekend,Winter
2021-01-16 04:00:00,0.572,VAL,Weekend,Winter
2021-01-16 14:00:00,1.535,VAL,Weekend,Winter
2021-01-17 13:00:00,0.448,VAL,Weekend,Winter
2021-01-15 12:00:00,1.038,VAL,Weekday,Winter
2021-01-15 22:00:00,0.101,VAL,Weekday,Winter
2021-01-18 04:00:00,0.234,VAL,Weekday,Winter
2021-01-17 07:00:00,0.427,VAL,Weekend,Winter
2021-01-16 03:00:00,0.167,VAL,Weekend,Winter
2021-01-18 10:00:00,0.545,VAL,Weekday,Winter
2021-01-18 16:00:00,0.802,VAL,Weekday,Winter
2021-01-15 06:00:00,0.019,VAL,Weekday,Winter
2021-01-17 01:00:00,0.232,VAL,Weekend,Winter
2021-01-15 11:00:00,0.018,VAL,Weekday,Winter
2021-01-16 15:00:00,3.248,VAL,Weekend,Winter
2021-01-17 19:00:00,1.593,VAL,Weekend,Winter
2021-01-21 23:00:00,0.52,VAL,Weekday,Winter
2021-01-21 13:00:00,0.252,VAL,Weekday,Winter
2021-01-21 03:00:00,0.032,VAL,Weekday,Winter
2021-01-21 00:00:00,0.182,VAL,Weekday,Winter
2021-01-19 09:00:00,2.876,VAL,Weekday,Winter
2021-01-19 19:00:00,0.902,VAL,Weekday,Winter
2021-01-21 20:00:00,2.261,VAL,Weekday,Winter
2021-01-21 10:00:00,1.815,VAL,Weekday,Winter
2021-01-22 06:00:00,0.882,VAL,Weekday,Winter
2021-01-20 18:00:00,1.108,VAL,Weekday,Winter
2021-01-22 16:00:00,0.282,VAL,Weekday,Winter
2021-01-19 06:00:00,1.143,VAL,Weekday,Winter
2021-01-20 08:00:00,0.695,VAL,Weekday,Winter
2021-01-19 16:00:00,0.723,VAL,Weekday,Winter
2021-01-22 09:00:00,0.927,VAL,Weekday,Winter
2021-01-22 19:00:00,1.846,VAL,Weekday,Winter
2021-01-19 01:00:00,0.224,VAL,Weekday,Winter
2021-01-20 00:00:00,0.126,VAL,Weekday,Winter
2021-01-19 21:00:00,0.133,VAL,Weekday,Winter
2021-01-21 19:00:00,1.085,VAL,Weekday,Winter
2021-01-22 13:00:00,0.964,VAL,Weekday,Winter
2021-01-20 15:00:00,0.247,VAL,Weekday,Winter
2021-01-20 20:00:00,1.311,VAL,Weekday,Winter
2021-01-18 20:00:00,0.869,VAL,Weekday,Winter
2021-01-20 12:00:00,1.265,VAL,Weekday,Winter
2021-01-22 10:00:00,0.752,VAL,Weekday,Winter
2021-01-18 18:00:00,0.608,VAL,Weekday,Winter
2021-01-18 23:00:00,0.024,VAL,Weekday,Winter
2021-01-21 16:00:00,0.388,VAL,Weekday,Winter
2021-01-19 17:00:00,0.75,VAL,Weekday,Winter
2021-01-21 15:00:00,0.881,VAL,Weekday,Winter
2021-01-20 06:00:00,0.198,VAL,Weekday,Winter
2021-01-20 16:00:00,1.541,VAL,Weekday,Winter
2021-01-19 00:00:00,0.029,VAL,Weekday,Winter
2021-01-19 10:00:00,2,VAL,Weekday,Winter
2021-01-21 08:00:00,1.024,VAL,Weekday,Winter
2021-01-19 04:00:00,0.221,VAL,Weekday,Winter
2021-01-22 07:00:00,0.489,VAL,Weekday,Winter
2021-01-22 17:00:00,0.166,VAL,Weekday,Winter
2021-01-19 23:00:00,0.256,VAL,Weekday,Winter
2021-01-22 01:00:00,0.297,VAL,Weekday,Winter
2021-01-21 02:00:00,0.028,VAL,Weekday,Winter
2021-01-20 23:00:00,0.247,VAL,Weekday,Winter
2021-01-18 19:00:00,0.629,VAL,Weekday,Winter
2021-01-22 18:00:00,0.272,VAL,Weekday,Winter
2021-01-19 11:00:00,1.509,VAL,Weekday,Winter
2021-01-21 14:00:00,0.315,VAL,Weekday,Winter
2021-01-20 10:00:00,1.649,VAL,Weekday,Winter
2021-01-22 11:00:00,2.772,VAL,Weekday,Winter
2021-01-21 09:00:00,1.092,VAL,Weekday,Winter
2021-01-20 05:00:00,0.082,VAL,Weekday,Winter
2021-01-20 22:00:00,0.1,VAL,Weekday,Winter
2021-01-19 05:00:00,0.123,VAL,Weekday,Winter
2021-01-19 22:00:00,0.1,VAL,Weekday,Winter
2021-01-22 00:00:00,0.087,VAL,Weekday,Winter
2021-01-20 17:00:00,1.562,VAL,Weekday,Winter
2021-01-22 02:00:00,0.092,VAL,Weekday,Winter
2021-01-22 12:00:00,0.743,VAL,Weekday,Winter
2021-01-20 01:00:00,0.067,VAL,Weekday,Winter
2021-01-20 11:00:00,1.732,VAL,Weekday,Winter
2021-01-20 21:00:00,0.331,VAL,Weekday,Winter
2021-01-21 07:00:00,0.539,VAL,Weekday,Winter
2021-01-21 17:00:00,0.82,VAL,Weekday,Winter
2021-01-18 17:00:00,0.842,VAL,null,Winter
2021-01-21 04:00:00,0.222,VAL,Weekday,Winter
2021-01-22 08:00:00,1.415,VAL,Weekday,Winter
2021-01-19 18:00:00,1.605,VAL,Weekday,Winter
2021-01-20 19:00:00,2.307,VAL,Weekday,Winter
2021-01-21 01:00:00,0.284,VAL,Weekday,Winter
2021-01-21 21:00:00,1.838,VAL,Weekday,Winter
2021-01-20 04:00:00,0.031,VAL,Weekday,Winter
2021-01-19 15:00:00,0.461,VAL,Weekday,Winter
2021-01-20 07:00:00,0.911,VAL,Weekday,Winter
2021-01-19 12:00:00,0.501,VAL,Weekday,Winter
2021-01-22 05:00:00,0.106,VAL,Weekday,Winter
2021-01-19 07:00:00,1.879,VAL,Weekday,Winter
2021-01-19 20:00:00,0.402,VAL,Weekday,Winter
2021-01-21 05:00:00,0.023,VAL,Weekday,Winter
2021-01-18 21:00:00,0.131,VAL,Weekday,Winter
2021-01-21 18:00:00,0.648,VAL,Weekday,Winter
2021-01-20 03:00:00,0.164,VAL,Weekday,Winter
2021-01-20 13:00:00,1.142,VAL,Weekday,Winter
2021-01-22 14:00:00,1.755,VAL,Weekday,Winter
2021-01-19 03:00:00,0.065,VAL,Weekday,Winter
2021-01-19 13:00:00,0.435,VAL,Weekday,Winter
2021-01-22 04:00:00,0.313,VAL,Weekday,Winter
2021-01-21 12:00:00,1.004,VAL,Weekday,Winter
2021-01-21 22:00:00,1.797,VAL,Weekday,Winter
2021-01-19 08:00:00,2.81,VAL,Weekday,Winter
2021-01-18 22:00:00,0.204,VAL,Weekday,Winter
2021-01-22 03:00:00,0.128,VAL,Weekday,Winter
2021-01-19 14:00:00,0.303,VAL,Weekday,Winter
2021-01-22 15:00:00,0.283,VAL,Weekday,Winter
2021-01-20 09:00:00,1.063,VAL,Weekday,Winter
2021-01-21 11:00:00,1.936,VAL,Weekday,Winter
2021-01-20 14:00:00,0.552,VAL,Weekday,Winter
2021-01-22 20:00:00,2.053,VAL,Weekday,null
2021-01-20 02:00:00,0.061,VAL,Weekday,Winter
2021-01-19 02:00:00,0.019,VAL,Weekday,Winter
2021-01-21 06:00:00,0.797,VAL,Weekday,Winter
2021-01-25 12:00:00,0.518,VAL,Weekday,Winter
2021-01-25 02:00:00,0.247,VAL,Weekday,Winter
2021-01-25 22:00:00,0.094,VAL,Weekday,Winter
2021-01-23 21:00:00,0.15,VAL,Weekend,Winter
2021-01-23 11:00:00,0.095,VAL,Weekend,Winter
2021-01-23 01:00:00,0.097,VAL,Weekend,Winter
2021-01-24 17:00:00,0.991,VAL,Weekend,Winter
2021-01-26 18:00:00,1.202,VAL,Weekday,Winter
2021-01-26 05:00:00,0.489,VAL,Weekday,Winter
2021-01-26 08:00:00,0.074,VAL,Weekday,Winter
2021-01-26 15:00:00,0.222,VAL,Weekday,Winter
2021-01-24 07:00:00,0.176,VAL,Weekend,Winter
2021-01-26 20:00:00,0.587,VAL,Weekday,Winter
2021-01-24 14:00:00,1.985,VAL,Weekend,Winter
2021-01-25 18:00:00,1.506,VAL,Weekday,Winter
2021-01-26 10:00:00,0.798,VAL,Weekday,Winter
2021-01-22 21:00:00,0.535,VAL,Weekday,Winter
2021-01-23 17:00:00,2.365,VAL,Weekend,Winter
2021-01-26 12:00:00,0.052,VAL,Weekday,Winter
2021-01-24 11:00:00,1.081,VAL,Weekend,Winter
2021-01-25 15:00:00,0.409,VAL,Weekday,Winter
2021-01-23 09:00:00,0.136,VAL,Weekend,Winter
2021-01-23 14:00:00,1.331,VAL,Weekend,Winter
2021-01-23 16:00:00,1.55,VAL,Weekend,Winter
2021-01-25 17:00:00,1.782,VAL,Weekday,Winter
2021-01-25 04:00:00,0.188,VAL,Weekday,Winter
2021-01-26 13:00:00,0.019,VAL,Weekday,Winter
2021-01-23 03:00:00,0.27,VAL,Weekend,Winter
2021-01-26 03:00:00,0.236,VAL,Weekday,Winter
2021-01-24 12:00:00,3.493,VAL,Weekend,Winter
2021-01-24 02:00:00,0.045,VAL,Weekend,Winter
2021-01-25 11:00:00,1.641,VAL,Weekday,Winter
2021-01-25 21:00:00,0.375,VAL,Weekday,Winter
2021-01-23 15:00:00,1.983,VAL,Weekend,Winter
2021-01-23 20:00:00,0.956,VAL,Weekend,Winter
2021-01-22 23:00:00,0.082,VAL,Weekday,Winter
2021-01-26 02:00:00,0.035,VAL,Weekday,Winter
2021-01-24 19:00:00,2.273,VAL,Weekend,Winter
2021-01-24 01:00:00,0.233,VAL,Weekend,Winter
2021-01-25 05:00:00,0.076,VAL,Weekday,Winter
2021-01-25 10:00:00,0.989,VAL,Weekday,Winter
2021-01-24 08:00:00,0.202,VAL,Weekend,Winter
2021-01-24 13:00:00,1.016,VAL,Weekend,Winter
2021-01-26 14:00:00,0.524,VAL,Weekday,Winter
2021-01-23 04:00:00,0.589,VAL,Weekend,Winter
2021-01-26 09:00:00,0.202,VAL,Weekday,Winter
2021-01-22 22:00:00,0.105,VAL,Weekday,Winter
2021-01-24 23:00:00,0.263,VAL,Weekend,Winter
2021-01-26 01:00:00,0.019,VAL,Weekday,Winter
2021-01-26 11:00:00,0.208,VAL,Weekday,Winter
2021-01-25 09:00:00,0.861,VAL,Weekday,Winter
2021-01-25 19:00:00,2.286,VAL,Weekday,Winter
2021-01-24 00:00:00,0.148,VAL,Weekend,Winter
2021-01-24 10:00:00,0.441,VAL,Weekend,Winter
2021-01-24 20:00:00,1.104,VAL,Weekend,Winter
2021-01-23 08:00:00,0.03,VAL,Weekend,Winter
2021-01-25 06:00:00,0.643,VAL,Weekday,Winter
2021-01-25 16:00:00,1.8,VAL,Weekday,Winter
2021-01-23 18:00:00,3.136,VAL,Weekend,Winter
2021-01-23 10:00:00,0.487,VAL,Weekend,Winter
2021-01-25 03:00:00,0.121,VAL,Weekday,Winter
2021-01-24 09:00:00,0.417,VAL,Weekend,Winter
2021-01-25 23:00:00,0.097,VAL,Weekday,Winter
2021-01-23 05:00:00,0.861,VAL,Weekend,Winter
2021-01-23 02:00:00,0.107,VAL,Weekend,Winter
2021-01-26 07:00:00,0.205,VAL,Weekday,Winter
2021-01-23 22:00:00,0.249,VAL,Weekend,Winter
2021-01-26 04:00:00,0.019,VAL,Weekday,Winter
2021-01-25 00:00:00,0.14,VAL,Weekday,Winter
2021-01-24 18:00:00,1.678,VAL,Weekend,Winter
2021-01-24 06:00:00,0.195,VAL,Weekend,Winter
2021-01-26 21:00:00,0.098,VAL,Weekday,Winter
2021-01-24 03:00:00,0.202,VAL,Weekend,Winter
2021-01-26 19:00:00,0.684,VAL,Weekday,Winter
2021-01-26 16:00:00,0.54,VAL,Weekday,Winter
2021-01-26 06:00:00,0.332,VAL,Weekday,Winter
2021-01-25 07:00:00,2.572,VAL,Weekday,Winter
2021-01-25 20:00:00,1.609,VAL,Weekday,Winter
2021-01-25 14:00:00,0.237,VAL,Weekday,Winter
2021-01-24 05:00:00,0.25,VAL,Weekend,Winter
2021-01-24 15:00:00,3.333,VAL,Weekend,Winter
2021-01-23 06:00:00,0.937,VAL,Weekend,Winter
2021-01-23 13:00:00,0.778,VAL,Weekend,Winter
2021-01-23 23:00:00,0.093,VAL,Weekend,Winter
2021-01-27 02:00:00,0.041,VAL,Weekday,null
2021-01-24 22:00:00,0.122,VAL,Weekend,Winter
2021-01-25 01:00:00,0.085,VAL,Weekday,Winter
2021-01-26 00:00:00,0.307,VAL,Weekday,Winter
2021-01-23 00:00:00,0.189,VAL,Weekend,Winter
2021-01-24 04:00:00,0.447,VAL,Weekend,Winter
2021-01-23 07:00:00,0.172,VAL,Weekend,Winter
2021-01-23 12:00:00,0.263,VAL,Weekend,Winter
2021-01-25 13:00:00,0.188,VAL,Weekday,Winter
2021-01-26 17:00:00,1.039,VAL,Weekday,Winter
2021-01-26 22:00:00,0.144,VAL,Weekday,Winter
2021-01-25 08:00:00,1.413,VAL,Weekday,Winter
2021-01-23 19:00:00,2.279,VAL,Weekend,Winter
2021-01-24 16:00:00,0.935,VAL,Weekend,Winter
2021-01-24 21:00:00,0.239,VAL,Weekend,Winter
2021-01-22 20:00:00,2.053,VAL,null,Winter
2021-01-30 20:00:00,0.948,VAL,Weekend,Winter
2021-01-28 19:00:00,2.342,VAL,Weekday,Winter
2021-01-30 00:00:00,0.089,VAL,Weekend,Winter
2021-01-30 10:00:00,1.649,VAL,Weekend,Winter
2021-01-28 09:00:00,3.272,VAL,Weekday,Winter
2021-01-28 06:00:00,0.318,VAL,Weekday,Winter
2021-01-28 16:00:00,0.635,VAL,Weekday,Winter
2021-01-30 06:00:00,0.096,VAL,Weekend,Winter
2021-01-29 17:00:00,0.585,VAL,Weekday,Winter
2021-01-28 13:00:00,0.419,VAL,Weekday,Winter
2021-01-27 19:00:00,0.672,VAL,Weekday,Winter
2021-01-28 11:00:00,0.395,VAL,Weekday,Winter
2021-01-27 16:00:00,1.66,VAL,Weekday,Winter
2021-01-30 09:00:00,0.565,VAL,Weekend,Winter
2021-01-30 18:00:00,2.21,VAL,Weekend,Winter
2021-01-29 09:00:00,0.499,VAL,Weekday,Winter
2021-01-29 14:00:00,1.632,VAL,Weekday,Winter
2021-01-31 00:00:00,0.133,VAL,Weekend,Winter
2021-01-27 10:00:00,1.99,VAL,Weekday,Winter
2021-01-30 03:00:00,0.043,VAL,Weekend,Winter
2021-01-30 23:00:00,0.092,VAL,Weekend,Winter
2021-01-27 13:00:00,0.421,VAL,Weekday,Winter
2021-01-27 08:00:00,0.286,VAL,Weekday,Winter
2021-01-29 11:00:00,0.592,VAL,Weekday,Winter
2021-01-27 05:00:00,0.477,VAL,Weekday,Winter
2021-01-29 06:00:00,0.391,VAL,Weekday,Winter
2021-01-28 04:00:00,0.177,VAL,Weekday,Winter
2021-01-28 14:00:00,1.324,VAL,Weekday,Winter
2021-01-28 10:00:00,2.844,VAL,Weekday,Winter
